product name,brand,price,number of colors,rating
'Modern Matte Powder Lipstick','Shiseido',$26.00,23,4.5
'Tarteist™ Lip Wardrobe Volume II','tarte',$12.00,0,4
'Gen Yellow Jelly Lip Balm + Nail Polish Duo','INC.redible',$15.00,0,4
'The Stick Natural Lip Balm','Jack Black',$7.50,0,4.5
'Diamond Lip Tease Lip Gloss','Artist Couture',$18.00,5,2.5
'Lip Primer','Anastasia Beverly Hills',$16.00,0,4
'Melted Latex Liquified High Shine Lipstick','Too Faced',$21.00,0,3.5
'L'ABSOLU Gloss – Rosy Plump','Lancôme',$25.00,0,4
'GEN NUDE™ Under Over™ Lip Liner','bareMinerals',$16.00,2,4
'Liquid Velvet™ - Moisturizing Matte Liquid Lipstick','Ciaté London',$19.00,19,4
'Lumière Lip','TOM FORD',$55.00,3,3.5
'Colorful Gloss Balm Lip Honeys','SEPHORA COLLECTION',$8.00,4,4.5
'Step 1: Skin Equalizer Eye & Lip Primer','MAKE UP FOR EVER',$23.00,0,4
'Chachatint Cheek & Lip Stain','Benefit Cosmetics',$30.00,0,4.5
'Color Splash Seaglass Lipstick - Rainforest of the Sea™ Collection','tarte',$21.00,2,3.5
'Contour Lipliner Pencil','Dior',$31.00,3,4.5
'Pop Matte Lip Colour + Primer','CLINIQUE',$19.50,14,4.5
'Strawberry Lip Balm','Rosebud Perfume Co.',$8.00,0,4.5
'Gel Color Lip + Cheek Balm','NUDESTIX',$26.00,7,4.5
'Glow Essentials Kit','BECCA',$39.00,0,4
'The Flesh Tone Lip Pencil','KEVYN AUCOIN',$25.00,4,4.5
'Lip Facial Lip Scrub - Rainforest of the Sea™ Collection','tarte',$16.00,0,4
'Cream Lip Stain Set','SEPHORA COLLECTION',$12.00,0,4
'GrandeLIPS Plumping Liquid Lipstick Semi-Matte','Grande Cosmetics',$25.00,11,3.5
'Menthol And Eucalyptus Lip Balm','Rosebud Perfume Co.',$7.00,0,4
'Lip Lacquer Luxe','TOM FORD',$57.00,9,2.5
'7 Deadly Sins Audacious Lipstick Palette','NARS',$52.00,0,4
'Lip Line Perfector','MAKE UP FOR EVER',$20.00,0,4
'PLUMPRAGEOUS™ Matte Lip Treatment','GLAMGLOW',$24.00,0,3.5
'Volume Enhancing Lip Serum','Lancer',$42.00,0,3.5
'Gloss Angeles Extra Shine Lip Gloss','Smashbox',$19.00,0,4.5
'BACKSTAGE Lip Palette','Dior',$49.00,0,4.5
'Tinted Lip Conditioner SPF 15','ILIA',$28.00,5,3.5
'Butterstick Lip Treatment','Kiehl's Since 1851',$19.50,0,4
'Magnetic Matte Lip Color','NUDESTIX',$26.00,7,4
'Extreme Sheen High Shine Lip Gloss','Hourglass',$28.00,15,4
'Polite Lips Color and Gloss Lip Kit','Too Faced',$29.00,0,3.5
'Lipsetter Dual Lipstick and Liner','Wander Beauty',$28.00,4,4.5
'Be Legendary Liquid Lip','Smashbox',$24.00,9,4
'Rouge Gel Lip Liner','SEPHORA COLLECTION',$12.00,1,3.5
'Limited Edition Starlust Lipgloss Trio','STELLAR',$28.00,0,5
'Lipslique Lipstick','surratt beauty',$34.00,15,4
'Starlit Hyper-Glitz Lipstick','FENTY BEAUTY by Rihanna',$19.00,1,4.5
'Rouge Smooth Shine Lip Crayon','SEPHORA COLLECTION',$12.00,9,4
'Lip Pencil','Laura Mercier',$26.00,5,4.5
'Statement™ Luxe Shine Lipstick','bareMinerals',$20.00,8,4.5
'Paint Wash Liquid Lip Colour','Laura Mercier',$28.00,8,4
'BlitzTrance™ Divine Lipstick Duo','PAT McGRATH LABS',$65.00,1,4.5
'Shimmer Shock Lipstick','Buxom',$18.00,0,4.5
'Museum of Ice Cream x Sephora Collection Let Them Eat Popsicles Lip Set','SEPHORA COLLECTION',$34.00,0,4
'Wanderout Dual Lipsticks','Wander Beauty',$30.00,2,4
'Prismatic Pearl Multistick','Bite Beauty',$24.00,4,3.5
'Lip Contour Duo','TOM FORD',$55.00,4,4
'Minted Rose Lip Balm','Rosebud Perfume Co.',$8.00,0,4.5
'Lip Liner','rms beauty',$20.00,2,5
'Rouge Dior Ink Lip Liner','Dior',$32.00,10,3
'Matcha Blossom Balm','Winky Lux',$14.00,0,No
'Mini Plumping Lip Balm','trèStiQue',$12.00,1,3
'Sun Protection Lip Treatment SPF 35','Shiseido',$25.00,0,4
'L'ABSOLU Gloss','Lancôme',$25.00,5,4.5
'Rouge Interdit Satin Lipstick - Marble','Givenchy',$34.00,1,4.5
'KissKiss Roselip - Tinted Lip Balm','Guerlain',$37.00,4,4.5
'GrandeLIPS Plumping Lip Primer','Grande Cosmetics',$20.00,0,3
'Vice Lipstick - Born To Run Collection','Urban Decay',$19.00,2,4
'Loubibelle, Lip Beauty Oil','Christian Louboutin',$70.00,0,4
'ROUGE PUR COUTURE Star Clash Edition Lipstick','Yves Saint Laurent',$37.00,0,4.5
'Lip Lustre','surratt beauty',$32.00,16,3.5
'Beach Balm','Wander Beauty',$22.00,0,4.5
'Vice Lipstick Vintage Capsule Collection','Urban Decay',$17.00,0,4
'Lip Sculptor','TOM FORD',$46.00,20,4.5
'Le Rouge Liquide','Givenchy',$38.00,13,4
'Crystal Gel Gloss','Shiseido',$22.00,0,4.5
'Le Rouge - Grenat Initie','Givenchy',$40.00,0,4.5
'Kiss Lip Plumping System','PMD',$99.00,1,3.5
'Lip Plumping Persuasion','Buxom',$18.00,0,3.5
'Love is Louder Lip + Cheek Pencil','NUDESTIX',$26.00,1,4.5
'Watermelon Jelly Balm','Winky Lux',$14.00,0,3.5
'Metallic Mini Liquid Lipstick Set','Anastasia Beverly Hills',$25.00,0,3.5
'Tarteist™ PRO Remix Lipgloss','tarte',$20.00,0,4.5
'Kiss Pop Lipstick','Marc Jacobs Beauty',$28.00,8,3.5
'Lip Service 3-In-1 Lip Serum','Naturally Serious',$16.00,0,4
'Tarteist™ Lip Crayon','tarte',$18.00,2,3
'Matte Color & Shiny Balm Lip Crayon','trèStiQue',$25.00,6,4.5
'Wonderful Cushion Matte Lip Cream','SEPHORA COLLECTION',$8.00,0,3.5
'Carryon Lip and Cheek Gel','Wander Beauty',$22.00,3,4.5
'Tropical Ambrosia Lip Balm','Rosebud Perfume Co.',$8.00,0,4.5
'Color Balm Lipstick','stila',$22.00,0,4
'Lip Lock Moisture Balm','Marc Jacobs Beauty',$24.00,0,4.5
'KissKiss LoveLove Lipstick','Guerlain',$37.00,4,4
'Rouge Ecstasy Express Moisture Rich Lipcolor','Giorgio Armani Beauty',$37.00 - $38.00,7,4
'Prime + Color Lip Glaze','trèStiQue',$25.00,5,3.5
'Starlust Holographic Lipgloss','STELLAR',$22.00,5,4.5
'Noir Couture Mascara Set','Givenchy',$33.00,0,4.5
'Balmy Days','ILIA',$26.00,0,4
'The Expert Lip Color Lipstick','KEVYN AUCOIN',$35.00,18,4.5
'Superbalm Lip Treatment','CLINIQUE',$17.00,0,4.5
'Ultra HD Lip Booster','MAKE UP FOR EVER',$23.00,1,4
'Purrfect Pout Lipstick','Winky Lux',$18.00,3,4
'Patent Pout™ Lip Lacquer','Ciaté London',$18.00,4,4
'Lipstick','Black Up',$23.00,7,4.5
'Metallist Liquid Foil Lipstick Duo','Touch In Sol',$25.00,6,4
'City Lights, Party Nights Set','Benefit Cosmetics',$32.00,0,4.5
'Satin Cream Lip Crayon','ILIA',$24.00,5,4.5
'Dual Nourishing Lip Serum','AMOREPACIFIC',$42.00,0,3.5
'Mini Lip Pill Kit','Winky Lux',$16.00,0,4
'L'Absolu Rouge - Chinese New Year','Lancôme',$32.00,0,5
'Sprinkle Donut Lip + Highlight Kit','Winky Lux',$32.00,0,4.5
'Bury Them With A Smile Matte Lipstick','Pretty Vulgar',$24.00,7,4.5
'POUTMUD™ Fizzy Lip Exfoliating Treatment','GLAMGLOW',$24.00,0,3.5
'Moisturizing Lip Balm','L'Occitane',$12.00,0,3.5
'Jelly Shot Heart Lip Quencher','INC.redible',$10.00,2,4
'Ultimate Miracle Worker Fix Lip Serum Stick','philosophy',$23.00,0,3.5
'Pug Pout Lip Balm Kit','Winky Lux',$24.00,0,3.5
'Two Tone Lipstick','LANEIGE',$27.00,7,3.5
'Color Lip Last Lipstick','SEPHORA COLLECTION',$14.00,0,4
'KissKiss Matte Lipstick','Guerlain',$37.00,9,5
'Whipped Cherry Lip Scrub','Bite Beauty',$18.00,0,3
'Lip Color Shiny','Natasha Denona',$24.00,25,3.5
'Matte Liquid Lipcolor','Black Up',$27.50,9,3.5
'Lip Balm','RODIN olio lusso',$36.00,0,4.5
'Limited Edition Tarteist™ Quick Dry Matte Lip Paint - Be A Mermaid & Make Waves Collection','tarte',$20.00,0,4
'Le Rouge - Couture Edition','Givenchy',$38.00,0,5
'Soleil Lip Foil','TOM FORD',$53.00,0,4
'Lip Lacquer','Black Up',$23.00,7,3.5
'Lip Glaze','Natasha Denona',$22.00,11,4
'PLUMPRAGEOUS™ Gloss Lip Treatment','GLAMGLOW',$24.00,0,3
'Astrology by Bite Limited Edition Amuse Bouche Lipstick - Capricorn','Bite Beauty',$26.00,0,4.5
'Vice Liquid Lipstick','Urban Decay',$18.00,0,3.5
'Hydrating Lip Balm','TOM FORD',$25.00,0,4.5
'Lip Gloss Extreme','TOM FORD',$52.00,0,4.5
'Lacquer Ink Lip Shine','Shiseido',$26.00,11,4.5
'Le Rouge-À-Porter','Givenchy',$37.00,5,4
'Mark Your Liquid Lips Matte','Natasha Denona',$25.00,18,3
'Insta-Matte Lipstick Transformer','Smashbox',$24.00,0,4
'Lip Art Mini Art Stick Liquid Lip Set','Bobbi Brown',$22.00,0,3.5
'Girl King Lip Strobe','INC.redible',$13.00,2,5
'Pretty Stix Murumuru Butter Lipstick','Ciaté London',$20.00,9,4
'Balmy Nights','ILIA',$26.00,0,3.5
'Astrology by Bite Limited Edition Amuse Bouche Lipstick - Sagittarius','Bite Beauty',$26.00,0,5
'Sugar Shine Lip Treatment','Fresh',$18.50,0,4.5
'KissKiss Creamy Satin Finish Lipstick','Guerlain',$37.00,4,4
'Universal Noir Révélateur Lip Liner','Givenchy',$29.00,0,5
'Macaron Lip Balm','It's Skin',$10.00,0,4.5
'High Precision Lip Pencil','MAKE UP FOR EVER',$18.00,1,4.5
'Pinrose x Sephora Collection Clever Devil Scented Lip Shimmers','SEPHORA COLLECTION',$28.00,0,5
'Poisonous Pout Plumping Lipgloss','Pretty Vulgar',$22.00,5,4.5
'Lacquer Up Acrylick Lip Varnish','Laura Mercier',$28.00,0,3.5
'Jet-Set Lip Set','Jouer Cosmetics',$25.00,1,3.5
'Automatique Lip Crayon','surratt beauty',$34.00,18,3.5
'Lip Lock Priming Balm','TOM FORD',$46.00,0,4
'Kitten Mini Smoke & Mirrors Grayscale Mini Lip Everlasting Liquid Lip Duo','Kat Von D',$20.00,0,4.5
'Lip Parfait Creamy Colourbalm','Laura Mercier',$26.00,8,4
'Modern Romance Gift Set','ILIA',$38.00,0,4
'Listen Hard Girl Neon Lip Paint','INC.redible',$10.00,1,4
'Kiss Mix Colour','Eve Lom',$24.00,2,3.5
'Pop Liquid Matte Lip Colour + Primer','CLINIQUE',$19.50,7,3.5
'Audacious Lipstick Keepsake Set','NARS',$79.00,0,5
'Smooth Silk Lip Pencil','Giorgio Armani Beauty',$30.00,3,4.5
'Glittergasm Lip Topper','INC.redible',$13.00,3,3.5
'Be Smitten Tinted Lip Treatment','Tata Harper',$29.00,0,2.5
'Abeille Royale Black Bee Honey Balm','Guerlain',$56.00,0,4
'Opus Liquid Lip','STELLAR',$24.00,7,4
'Rouge Interdit Satin Lipstick - Love Collection','Givenchy',$34.00,1,3
'Rose & Mandarin Lip Balm','Rosebud Perfume Co.',$8.00,0,4
'Lip Liner Pencil','Natasha Denona',$18.00,17,3.5
'High Pigment Pearl Lip Gloss – Rose Gold Collection','Jouer Cosmetics',$17.00,0,4.5
'In A Dream World Iridescent Sheer Gloss','INC.redible',$13.00,6,4
'Lip Trippin Strobe Lipstick','INC.redible',$13.00,2,4
'Lip Lacquer Extrême','TOM FORD',$54.00,7,3
'Sephora Stands FEARLESS Rouge Cream Lipstick','SEPHORA COLLECTION',$13.00,0,4.5
'Liquid Chrome','Ciaté London',$18.00,5,4
'Universal Lip Liner','Givenchy',$29.00,0,4
'Stick To The Story Tinted Lip Balm','Pretty Vulgar',$24.00,0,3
'Barrier+ Lip Repair Balm','Skinfix',$15.00,0,5
'Artist Acrylip','MAKE UP FOR EVER',$18.00,9,3.5
'Statement™ Under Over™ Lip Liner','bareMinerals',$16.00,2,4.5
'Silent Treatment Matte Lip Moisturizer','Pretty Vulgar',$20.00,0,4.5
'Intense Liquid Matte Lipstick','Guerlain',$32.00,6,4.5
'Tinted Lip Balm','lilah b.',$36.00,2,4
'Lemonade Lip Gloss','DOMINIQUE COSMETICS',$17.00,3,4
'Lip Balm SPF 20','Moroccanoil',$17.00,0,2.5
'Le Rouge Lipstick - Couture Edition','Givenchy',$40.00,0,4.5
'Berries & Cream Liquid Lipstick','DOMINIQUE COSMETICS',$18.00,1,3
'Soleil Lip Lacquer','TOM FORD',$55.00,5,3
'Lip Exfoliator','TOM FORD',$46.00,0,4.5
'Prismatique Lipstick','surratt beauty',$36.00,5,3.5
'Sephora Collection Neon Lipgloss','SEPHORA COLLECTION',$10.00,3,4
'Melted Gold Liquified Lip Gloss','Too Faced',$21.00,0,4
'Collector’s Edition Le Marc Lip Crème Lipstick - Blacquer','Marc Jacobs Beauty',$30.00,0,4
'Le Metallique Metallic Lip Lacquer','Lancôme',$22.00,3,3.5
'Enamored With a Twist - 3-piece Enamored Hi-Shine Gloss Lip Lacquer Collection','Marc Jacobs Beauty',$54.00,0,4.5
'Sweet Balm','SEPHORA COLLECTION',$6.00,0,4
'My Lip Stain Is Sealed Set','SEPHORA COLLECTION',$18.00,0,5
'Lip Definer','Christian Louboutin',$40.00,3,3.5
'Lip & Skin Balm','rms beauty',$25.00,1,3.5
'Punch Pop! Liquid Lip Color','Benefit Cosmetics',$18.00,3,4.5
'Somewhere, Anywhere - Le Marc Liquid Lip Crayon Collection','Marc Jacobs Beauty',$59.00,0,2.5
'Glass Glow Lip Gloss','KEVYN AUCOIN',$26.00,2,No
'Pro Sculpting Lip','MAKE UP FOR EVER',$27.00,0,4.5
'My Lips Are Sealed Liquid Lipstick','Pretty Vulgar',$24.00,7,4
'Sugar Polish + Plumping Balm','trèStiQue',$24.00,0,3.5
'Say It Jelly Shot','INC.redible',$10.00,2,4
'Stardust Lip Powder Palette','STELLAR',$28.00,1,4
'b. kissed Lip Balm','lilah b.',$34.00,0,3.5
'Glo Brilliant™ Lip Care','GLO Science',$15.00,0,3.5
'Moderniste Lip Pencil','surratt beauty',$30.00,2,4
'Patent Finish Lip Color','TOM FORD',$55.00,0,4
'Lip Color Tint','Natasha Denona',$24.00,8,4
'French Kiss Tinted Lip Balm','Caudalie',$18.00,0,3.5
'Lip Color Matte','Natasha Denona',$24.00,5,2.5
'Lip Fever: Passion Pink Lip Collection','MAKE UP FOR EVER',$21.00 - $24.00,0,4
'La Baton Rouge Lipstick','surratt beauty',$38.00,5,3
'Lip Slick','TOM FORD',$54.00,2,3
'Lips','Go-To',$12.00,0,3
'Color Enhancing Lip Oil','SEPHORA COLLECTION',$10.00,0,No
'Pure Color Envy Vinyl Lip Color','Estée Lauder',$32.00,1,5
'Lip Balm Ring','RODIN olio lusso',$15.00,0,4
'True Essentials Set','lilah b.',$67.00,0,4.5
'Melted Chocolate','Too Faced',$21.00,2,3.5
'Kiss Mix','Eve Lom',$22.00,0,3.5
'Color Enhancing Lip Scrub','SEPHORA COLLECTION',$10.00,0,No
'Loubilaque Lip Gloss','Christian Louboutin',$85.00,3,5
'Velvet Lip Liner','NARS',$24.00,1,4.5
'Refresh and Prep Lip Scrubber','SEPHORA COLLECTION',$8.00,0,4.5
'All About Lips','CLINIQUE',$25.50,0,4
'Mister Gentlebalm Lipcolor Enhancing Balm','Givenchy',$31.00,0,4
'Melted Metal','Too Faced',$21.00,2,3.5
'The Matte Lip Color Lipstick','KEVYN AUCOIN',$33.00,5,3.5
'Balm for Lips to Kiss','KENZOKI',$20.00,0,3
'Cream Matte Liquid Lip','DOMINIQUE COSMETICS',$18.00,3,No
'Dragons Blood Lip & Cheek Tint - Game Of Thrones Collection','Urban Decay',$26.00,0,No
'Nude Beach Festival Kit','NUDESTIX',$75.00,0,No
'Rouge Volupte Shine Lipstick Duo','Yves Saint Laurent',$55.00,0,No
'Vice Lipstick - Game Of Thrones Collection','Urban Decay',$19.00,3,No
'Slaai™  Makeup-Melting Butter Cleanser','Drunk Elephant',$34.00,0,4.5
'Take The Day Off Cleansing Balm','CLINIQUE',$9.50 - $29.50,0,4.5
'Bi-Facil Double-Action Eye Makeup Remover','Lancôme',$15.00 - $40.00,0,4.5
'Waterproof Eye Makeup Remover','SEPHORA COLLECTION',$7.50 - $15.00,0,4.5
'Take The Day Off Makeup Remover For Lids, Lashes & Lips','CLINIQUE',$9.50 - $19.50,0,4.5
'The Original MakeUp Eraser® Makeup Remover Cloth','Makeup Eraser',$20.00,4,4.5
'MakeUp-BreakUp Cool Cleansing Oil','boscia',$32.00,0,4.5
'Coconut Melt','Kopari',$18.00 - $28.00,0,4
'Micellar Magic Makeup Remover & Cleanser','tarte',$18.00,0,4.5
'Cleansing Spa Water Cloths','Koh Gen Do',$17.00 - $50.00,0,4.5
'Sens’Eyes - Waterproof Sensitive Eye Cleanser','MAKE UP FOR EVER',$11.00 - $25.00,0,4.5
'Bye Bye Makeup™ 3-in-1 Makeup Melting Cleansing Balm','IT Cosmetics',$38.00,0,4.5
'Micellar Cleansing Water','Caudalie',$14.00 - $28.00,0,4
'Pineapple Print MakeUp Eraser Makeup Remover Cloth','Makeup Eraser',$20.00,0,4.5
'Cleansing Spa Water Makeup Remover','Koh Gen Do',$17.00 - $62.00,0,4.5
'Take The Day Off Micellar Cleansing Towelettes for Face & Eyes','CLINIQUE',$14.50,0,3.5
'Purity Made Simple One-Step Facial Cleansing Cloths','philosophy',$10.00 - $15.00,0,4
'Prep-N-Glow™ Cloths','NuFACE',$10.00 - $20.00,0,5
'Soft Touch Cotton Pads','SEPHORA COLLECTION',$4.00,0,4.5
'Mascara Melt Off Cleansing Oil','Too Faced',$17.00,0,4
'Rinse-Off Eye Makeup Solvent','CLINIQUE',$19.50,0,4.5
'Make-Up Removing Cleansing Oil','Caudalie',$28.00,0,4.5
'Waterproof Eye Make-Up Remover with Soothing Cornflower','Klorane',$16.00,0,4.5
'Take The Day Off Makeup Remover For Lids, Lashes & Lips Mini','CLINIQUE',$9.50,0,3.5
'Gentle Oil-Free Eye Makeup Remover','NARS',$25.00,0,4.5
'Hydra Life Micellar Water No Rinse Cleanser','Dior',$43.00,0,4.5
'Solid Cleansing Oil','Erborian',$39.00,0,4.5
'Instant Long-Wear Makeup Remover','Bobbi Brown',$30.00,0,4.5
'Charcoal MakeUp Melter Cleansing Oil-Balm','boscia',$32.00,0,4
'Instant Eye Makeup Remover','Clarins',$30.00,0,4.5
'Naturally Gentle Eye Makeup Remover','CLINIQUE',$19.50,0,4.5
'Kakadu C™ Brightening Daily Cleanser with Vitamins C, A & AHAs','DERMAdoctor',$38.00,0,4
'OIL OBSESSED™ Total Cleansing Oil','bareMinerals',$30.00,0,4.5
'GloPRO® Prep Pads Clarifying Skin Cleansing Wipes with Peptides','BeautyBio',$35.00,0,4
'Herbal-Infused Micellar Cleansing Water','Kiehl's Since 1851',$13.00 - $28.00,0,4
'PURE PLUSH™ Gentle Deep Cleansing Foam','bareMinerals',$22.00,0,3.5
'Instant Eye And Lip Makeup Remover','Shiseido',$30.00,0,4.5
'Purity Made Simple® Facial Cleansing Gel & Eye Makeup Remover','philosophy',$23.00,0,4.5
'Chamomile Makeup Eraser Pen','LASHFOOD',$18.00,0,4.5
'Meltdown Makeup Remover Dissolving Spray','Urban Decay',$12.00 - $26.00,0,4
'Cleansing & Clarifying Duo','Lancôme',$45.00,0,4.5
'Triple Action Cleansing Water','SEPHORA COLLECTION',$6.00 - $20.00,0,4
'Make-Up Remover Water with Soothing Cornflower','Klorane',$24.00,0,4.5
'Gentle Eye Makeup Remover','Estée Lauder',$22.00,0,3.5
'CLAY CHAMELEON™ Transforming Purifying Cleanser','bareMinerals',$22.00,0,3.5
'Extra-Gentle Bi-Phase Makeup Remover For Eyes & Lips','SEPHORA COLLECTION',$14.00,0,3.5
'Makeup Removing Wipes','Lancer',$40.00,0,4
'Perfectly Clean Triple-Action Cleanser/Toner/Makeup Remover','Estée Lauder',$29.00,0,3.5
'Eye Basics Set','MAKE UP FOR EVER',$25.00,0,3.5
'Makeup Melter Murumuru Makeup Remover Balm','Ciaté London',$20.00,0,4.5
'Hydra Life Oil To Milk Makeup Removing Cleanser','Dior',$43.00,0,4.5
'Break It Down Waterproof Makeup Remover','Cinema Secrets',$20.00,0,4.5
'White Marble Double Cleanse Travel Set','Erno Laszlo',$30.00,0,4.5
'White Marble Cleansing Oil','Erno Laszlo',$68.00,0,5
'Dermaclear™ Micro Makeup Remover Pads','Dr. Jart+',$20.00,0,4.5
'Call Time Gentle Cleansing Water','Cinema Secrets',$16.00,0,3
'Clean-Up Pencil','NUDESTIX',$26.00,0,3.5
'Gel Lab Pro Nail Polish','Deborah Lippmann',$20.00,20,4.5
'Cuticle Lab - Nail Treatment Set','Deborah Lippmann',$45.00,0,4.5
'Diamond Foot Buffer #11','Diamancel',$49.00,0,4.5
'NAILKALE - Superfood Base Coat','NAILS INC.',$15.00,0,4.5
'The Cure - Nail Cuticle Repair Cream Treatment','Deborah Lippmann',$24.00,0,4.5
'Overnight Detox Nail Mask','NAILS INC.',$15.00,0,4.5
'Color Hit Mini Nail Polish','SEPHORA COLLECTION',$5.00,29,4
'Tough As Nails Deluxe Manicure Kit','SEPHORA COLLECTION',$20.00,0,4.5
'Gel Effect Nail Polish','NAILS INC.',$15.00,7,4
'Never Never Land','Deborah Lippmann',$20.00,4,4.5
'Gel Lab Pro - Nail Base Coat and Top Coat Set','Deborah Lippmann',$24.00 - $45.00,0,3.5
'Crystal Nail File','SEPHORA COLLECTION',$10.00,0,4.5
'Diamond File For Foot Calluses #20','Diamancel',$38.00,0,4.5
'Superfood Nail and Cuticle Repair Oil','NAILS INC.',$15.00,0,4.5
'Shea Nail And Cuticle Oil','L'Occitane',$19.00,0,4.5
'Cut to the Point Cuticle Nipper','SEPHORA COLLECTION',$24.00,0,5
'Enamored Hi-Shine Nail Polish','Marc Jacobs Beauty',$18.00,16,4
'Back to Life Recovery Treatment & Base Coat','NAILS INC.',$15.00,0,4.5
'Runway Ready Skin, Hair & Nail Repair Kit','HUM Nutrition',$35.00,0,4.5
'Unicorn Nail Polish Duo','NAILS INC.',$15.00,0,4.5
'Dermask™ Hand Hydrating Mask','Dr. Jart+',$12.00,0,3.5
'Mini Nail Rescue Kit','Tweezerman',$22.00,0,4.5
'Cuticle Oil - Nail Cuticle Treatment','Deborah Lippmann',$20.00,0,4
'Addicted to Speed - Quick-drying Nail Top Coat','Deborah Lippmann',$20.00,0,4
'Gen Yellow Jelly Lip Balm + Nail Polish Duo','INC.redible',$15.00,0,4
'Marshmallow Whipped Hand & Cuticle Scrub','Deborah Lippmann',$29.00,0,4.5
'NAILKALE - Illuminator','NAILS INC.',$15.00,0,4.5
'Kiss My Peach Duo Nail Set','NAILS INC.',$15.00,0,4
'Killer Nails™ Supplements','HUM Nutrition',$20.00,0,4.5
'The Stripper - Nail Polish Remover','Deborah Lippmann',$19.00,0,4
'Flock You Nail Polish Duo','NAILS INC.',$15.00,0,5
'Cuticle Remover - Exfoliating Cuticle Nail Treatment','Deborah Lippmann',$20.00,0,4.5
'Hard Rock - Nail Strengthening Top and Base Coat','Deborah Lippmann',$20.00,0,4
'Leave A Light On Gel Lab Pro Collection','Deborah Lippmann',$20.00,4,4
'Iconic Treatment-enriched Nail Polish','Deborah Lippmann',$9.00 - $18.00,2,4
'Rich Girl - Broad Spectrum SPF 25 Hand Cream','Deborah Lippmann',$28.00,0,4
'Polish Palette Nail Set','NAILS INC.',$25.00,0,4.5
'Paint Your Nails Happy Set','NAILS INC.',$29.00,0,5
'Nailpure Nail Polish','NAILS INC.',$15.00,2,4.5
'Smooth Operator - Buffer Nail File','Deborah Lippmann',$12.00,0,3.5
'Rouge Louboutin','Christian Louboutin',$50.00,0,4
'Holler-Graphic Nail Polish Collection','NAILS INC.',$11.00,3,4.5
'Pedi Smoothing Disc','Clarisonic',$32.00,0,3.5
'Hyper Vibes - Gel Lab Pro Color Summer Collection','Deborah Lippmann',$20.00,4,4.5
'Life Hack Personality Nail Polish Collection','NAILS INC.',$11.00,5,5
'Fashion Fix Nail Polish','NAILS INC.',$11.00,3,4.5
'Lacquer Lock Extreme Long Wear Top Coat','NAILS INC.',$15.00,0,4
'Nail Porn Nail Polish Duo','NAILS INC.',$15.00,0,4
'Foiling In Love Nail Polish','NAILS INC.',$15.00,2,4
'Gel Effect Top Coat with Kensington Caviar','NAILS INC.',$15.00,0,3.5
'Coconut Brights Gel Effect Nail Polish','NAILS INC.',$15.00,0,5
'NAILKALE Nail Polish','NAILS INC.',$15.00,2,4.5
'Sweet Almond Nail Polish Powered By Matcha','NAILS INC.',$15.00,3,4
'NAILPURE- Base Coat','NAILS INC.',$15.00,0,3.5
'Shades of Cool Gel Lab Pro Set','Deborah Lippmann',$36.00,0,3.5
'7-Piece Manicure Set','The Art of Shaving',$160.00,0,4
'Holler-Graphic Holographic Nail Polish Duo','NAILS INC.',$15.00,0,4
'Nail Liquor','Pretty Vulgar',$20.00,10,4
'Nail Colour - The Nudes','Christian Louboutin',$50.00,1,3.5
'All Fired Up Gel Lab Pro Collection','Deborah Lippmann',$20.00,4,4.5
'Sole Heeler Foot Peel','NAILS INC.',$9.00,0,2
'Dirty Unicorn Collection','NAILS INC.',$11.00 - $15.00,2,3
'NailPure Top Coat','NAILS INC.',$15.00,0,3.5
'Nail Bauble Gift Set','NAILS INC.',$12.00,0,3.5
'Genie In A Bottle - Nail Tone Perfector Base Coat','Deborah Lippmann',$20.00,0,4
'The Stripper To Go - Nail Polish Remover Mitts','Deborah Lippmann',$12.00,0,4
'Bright Ambition Nail Polish Collection','NAILS INC.',$11.00,2,4
'Nail Polish Fuelled By Charcoal','NAILS INC.',$15.00,0,4.5
'Liquid Metal Gel Lab Pro Set','Deborah Lippmann',$36.00,0,4.5
'Enamoured Hi-Shine Nail Lacquer Set - Fall Runway Edition','Marc Jacobs Beauty',$28.00,0,4
'Gel-less Gel Nail Polish Remover Kit','NAILS INC.',$19.00,0,3.5
'Nail Colour - The Pops','Christian Louboutin',$50.00,9,4
'Pedi Replacement Brush Head','Clarisonic',$32.00,0,4
'Easy Chrome Nail Polish Collection','NAILS INC.',$15.00,3,4
'The Mindful Manicure Future's Bright Nail Polish','NAILS INC.',$15.00,1,4
'The Future Is Fairy Nail Polish Duo','NAILS INC.',$15.00,0,4.5
'Nail Makeup Nail Polish','NAILS INC.',$15.00,1,4.5
